chisq H0 ombh2 omch2 tau As ns
2.620394667368118917e+03 6.869042963847147121e+01 2.247319124704122775e-02 1.162370556531235471e-01 1.084310805084374649e-02 1.904726997601801751e-09 9.739162736327745540e-01
2.620394667368118917e+03 6.869042963847147121e+01 2.247319124704122775e-02 1.162370556531235471e-01 1.084310805084374649e-02 1.904726997601801751e-09 9.739162736327745540e-01
2.619776286158273706e+03 6.879679030433221953e+01 2.247319957484102473e-02 1.162395738028331321e-01 1.069713959008944046e-02 1.904726997605027342e-09 9.739183107047441057e-01
2.620127200027493018e+03 6.871782463626261972e+01 2.247319713257839996e-02 1.162399516158507257e-01 1.085271179830234016e-02 1.904726997605677506e-09 9.739152143260511041e-01
2.620266902717351513e+03 6.870237854771345098e+01 2.247320574593990317e-02 1.162392253750423043e-01 1.089915631284549963e-02 1.904726997606045601e-09 9.739121206380635387e-01
2.621295435340309268e+03 6.886776539572207412e+01 2.247320388233313426e-02 1.162388813331113463e-01 1.124483262918276466e-02 1.904726997607741321e-09 9.739099716760943881e-01
2.621221806448082589e+03 6.889973267144050340e+01 2.247318654547907774e-02 1.162386954964120256e-01 1.108184212800412613e-02 1.904726997607758692e-09 9.739118780464555147e-01
2.620995045769328044e+03 6.875349086216827743e+01 2.247319547423243594e-02 1.162387976640039539e-01 1.144365828882380927e-02 1.904726997607750420e-09 9.739157660394588412e-01
2.622364608829534063e+03 6.897953906252497802e+01 2.247319149117681797e-02 1.162401474904984772e-01 1.095588412479006797e-02 1.904726997605604714e-09 9.739183816176484321e-01
2.620948394373207975e+03 6.894219980913655377e+01 2.247316865548440457e-02 1.162398042572829332e-01 1.070269679818083332e-02 1.904726997604814756e-09 9.739144906651630018e-01
2.621831011813356326e+03 6.896327514125439961e+01 2.247316239151826364e-02 1.162395928425228181e-01 1.090150935984175382e-02 1.904726997605768082e-09 9.739151970680287596e-01
2.620949631070511259e+03 6.891812115225107505e+01 2.247316728361207355e-02 1.162392856963294918e-01 1.088407083571314195e-02 1.904726997603497885e-09 9.739205441006172359e-01
2.621076775790165357e+03 6.892189616452122891e+01 2.247315476082546726e-02 1.162397367251349345e-01 1.090759007967214908e-02 1.904726997599507565e-09 9.739171928299587000e-01
2.621076775790165357e+03 6.892189616452122891e+01 2.247315476082546726e-02 1.162397367251349345e-01 1.090759007967214908e-02 1.904726997599507565e-09 9.739171928299587000e-01
2.620352685783925153e+03 6.869318205980920311e+01 2.247314843591894859e-02 1.162389437752324450e-01 1.084952449142780745e-02 1.904726997592830977e-09 9.739196022376308548e-01
2.619988299845621896e+03 6.877489016110096998e+01 2.247315643403128768e-02 1.162379694359485932e-01 1.039928045431881033e-02 1.904726997594015913e-09 9.739198594167017831e-01
2.619988299845621896e+03 6.877489016110096998e+01 2.247315643403128768e-02 1.162379694359485932e-01 1.039928045431881033e-02 1.904726997594015913e-09 9.739198594167017831e-01
2.621221768214977601e+03 6.899106003700630652e+01 2.247314950538020772e-02 1.162374053295635867e-01 1.001240172725412908e-02 1.904726997593057211e-09 9.739156952895935415e-01
2.620918922443776410e+03 6.897269125482355889e+01 2.247314688487993262e-02 1.162378672407366892e-01 1.026663982000100041e-02 1.904726997597344902e-09 9.739200219879426967e-01
2.620918922443776410e+03 6.897269125482355889e+01 2.247314688487993262e-02 1.162378672407366892e-01 1.026663982000100041e-02 1.904726997597344902e-09 9.739200219879426967e-01
2.620918922443776410e+03 6.897269125482355889e+01 2.247314688487993262e-02 1.162378672407366892e-01 1.026663982000100041e-02 1.904726997597344902e-09 9.739200219879426967e-01
2.621358041716152002e+03 6.899100367062658279e+01 2.247315469901540325e-02 1.162392463634731865e-01 1.042638251204168302e-02 1.904726997597778344e-09 9.739231989901471209e-01
2.620345512168550158e+03 6.871525047810611397e+01 2.247314152300661227e-02 1.162379991772061055e-01 1.053237703449103752e-02 1.904726997595916774e-09 9.739240773663448980e-01
2.620047415562733931e+03 6.872872144201294020e+01 2.247313821021772878e-02 1.162398174602077561e-01 1.086038686776781732e-02 1.904726997593536976e-09 9.739222218957639399e-01
2.619972681781621759e+03 6.883849302785560553e+01 2.247313801259038374e-02 1.162403106679996134e-01 1.080657976098598101e-02 1.904726997594337687e-09 9.739183809190802288e-01
2.619774304180614308e+03 6.880278513256438089e+01 2.247314643402867351e-02 1.162404723065582346e-01 1.068664216707367574e-02 1.904726997589738562e-09 9.739153016046832034e-01
2.620221037078268637e+03 6.872109577018386517e+01 2.247314395654002178e-02 1.162409943777016341e-01 1.057223215610016490e-02 1.904726997588085855e-09 9.739149505370851001e-01
2.621373787008196814e+03 6.863582631289411040e+01 2.247313816937090980e-02 1.162399577792236627e-01 1.065710857184894861e-02 1.904726997590359775e-09 9.739159465653185466e-01
2.620140859238730172e+03 6.871670223383482323e+01 2.247313737067787795e-02 1.162387056727272189e-01 1.087805767414936307e-02 1.904726997596560321e-09 9.739188268042805463e-01
2.620140859238730172e+03 6.871670223383482323e+01 2.247313737067787795e-02 1.162387056727272189e-01 1.087805767414936307e-02 1.904726997596560321e-09 9.739188268042805463e-01
2.619770206672460517e+03 6.882466778585569500e+01 2.247314298295854940e-02 1.162403350799933871e-01 1.059560609430517872e-02 1.904726997599555128e-09 9.739189606967940671e-01
2.619873631113207011e+03 6.880916315991164822e+01 2.247314844193634698e-02 1.162407079514804764e-01 1.036242957185735600e-02 1.904726997603586807e-09 9.739163806314135030e-01
2.619865758446879227e+03 6.885696524307704181e+01 2.247313777790671888e-02 1.162391426026212204e-01 1.053977831994706849e-02 1.904726997601400155e-09 9.739150591687915082e-01
2.622702648875452724e+03 6.903686852802327678e+01 2.247314322025593253e-02 1.162386303501036500e-01 1.059494660858989815e-02 1.904726997602034602e-09 9.739138285656626648e-01
2.623223497589244744e+03 6.906686891424112673e+01 2.247314456870961111e-02 1.162380990234737482e-01 1.047529151577957299e-02 1.904726997602674426e-09 9.739107866177496575e-01
2.620924910185539829e+03 6.897123577211546319e+01 2.247315006203426738e-02 1.162365724455463878e-01 1.033315491885982221e-02 1.904726997603851091e-09 9.739161139453992311e-01
2.620137372911898638e+03 6.882521895807545320e+01 2.247314485217060190e-02 1.162354992746939542e-01 1.015035825619082024e-02 1.904726997605162172e-09 9.739193813577737835e-01
2.622234775678683491e+03 6.902695187579017500e+01 2.247315738371305494e-02 1.162369720948579488e-01 1.050560954757836021e-02 1.904726997606211451e-09 9.739193954800868802e-01
2.622234775678683491e+03 6.902695187579017500e+01 2.247315738371305494e-02 1.162369720948579488e-01 1.050560954757836021e-02 1.904726997606211451e-09 9.739193954800868802e-01
2.620745751529799236e+03 6.891407932494148270e+01 2.247314604036358340e-02 1.162384204273101546e-01 1.082170030704717248e-02 1.904726997605705216e-09 9.739174912829130504e-01
2.620745751529799236e+03 6.891407932494148270e+01 2.247314604036358340e-02 1.162384204273101546e-01 1.082170030704717248e-02 1.904726997605705216e-09 9.739174912829130504e-01
2.620435560498830455e+03 6.887937241319605164e+01 2.247314616074274143e-02 1.162379358395674717e-01 1.088445770300362422e-02 1.904726997606124597e-09 9.739155083626869214e-01
2.620169011229790158e+03 6.884919407062652397e+01 2.247314098323673071e-02 1.162358970203628133e-01 1.089542584124425680e-02 1.904726997606486902e-09 9.739125711065070856e-01
2.620169011229790158e+03 6.884919407062652397e+01 2.247314098323673071e-02 1.162358970203628133e-01 1.089542584124425680e-02 1.904726997606486902e-09 9.739125711065070856e-01
2.620169011229790158e+03 6.884919407062652397e+01 2.247314098323673071e-02 1.162358970203628133e-01 1.089542584124425680e-02 1.904726997606486902e-09 9.739125711065070856e-01
2.620029357465432895e+03 6.874644227325106272e+01 2.247313586449592795e-02 1.162350813759793350e-01 1.095507517467333991e-02 1.904726997606014995e-09 9.739132689368807938e-01
2.620085782205704163e+03 6.876435184550678059e+01 2.247314790380251087e-02 1.162352474254080836e-01 1.103471436410075751e-02 1.904726997604418537e-09 9.739121156201728802e-01
2.620513954259093225e+03 6.886215560741864294e+01 2.247314550735159816e-02 1.162363357096618810e-01 1.100846809593809122e-02 1.904726997604793663e-09 9.739161783503925696e-01
2.620550366608991226e+03 6.880380222680267366e+01 2.247314793463059748e-02 1.162355099452894863e-01 1.121195153356805731e-02 1.904726997605207667e-09 9.739101266268934687e-01
2.620550366608991226e+03 6.880380222680267366e+01 2.247314793463059748e-02 1.162355099452894863e-01 1.121195153356805731e-02 1.904726997605207667e-09 9.739101266268934687e-01
2.620550366608991226e+03 6.880380222680267366e+01 2.247314793463059748e-02 1.162355099452894863e-01 1.121195153356805731e-02 1.904726997605207667e-09 9.739101266268934687e-01
2.620550366608991226e+03 6.880380222680267366e+01 2.247314793463059748e-02 1.162355099452894863e-01 1.121195153356805731e-02 1.904726997605207667e-09 9.739101266268934687e-01
2.621868207877098939e+03 6.889422816759994816e+01 2.247314988358423138e-02 1.162371284947979616e-01 1.129259362750914195e-02 1.904726997607139134e-09 9.739093010544745965e-01
2.621868207877098939e+03 6.889422816759994816e+01 2.247314988358423138e-02 1.162371284947979616e-01 1.129259362750914195e-02 1.904726997607139134e-09 9.739093010544745965e-01
2.619994955405982637e+03 6.877669378867823013e+01 2.247314312990356805e-02 1.162355277462143038e-01 1.096378027678637096e-02 1.904726997610934238e-09 9.739064507246821822e-01
2.621528062235825473e+03 6.861675777965798773e+01 2.247313779163185102e-02 1.162355185735790136e-01 1.084842405103297186e-02 1.904726997608238870e-09 9.739100366566875167e-01
2.621528062235825473e+03 6.861675777965798773e+01 2.247313779163185102e-02 1.162355185735790136e-01 1.084842405103297186e-02 1.904726997608238870e-09 9.739100366566875167e-01
2.620475398007475178e+03 6.868868301489227690e+01 2.247312737125732596e-02 1.162362661638217942e-01 1.072988562082413493e-02 1.904726997608983746e-09 9.739114139798126235e-01
2.620359690314598083e+03 6.870036168955603273e+01 2.247311682295024052e-02 1.162359330772856358e-01 1.069858796493273687e-02 1.904726997608194203e-09 9.739123453222652271e-01
2.620976967126978707e+03 6.865142443897369162e+01 2.247312410787528913e-02 1.162348281028721259e-01 1.078281216158649865e-02 1.904726997610247678e-09 9.739098078931592850e-01
2.619995051195401629e+03 6.874083267568720146e+01 2.247311276267658503e-02 1.162329048979944129e-01 1.071435527728105234e-02 1.904726997614606093e-09 9.739065672418109054e-01
2.620040282270893840e+03 6.888599341678556698e+01 2.247309997323700126e-02 1.162350035536688087e-01 1.052116482294716826e-02 1.904726997614959299e-09 9.739064171638169842e-01
2.620329422801973124e+03 6.869823025136808781e+01 2.247309990250891121e-02 1.162365045676140435e-01 1.079706688287374559e-02 1.904726997613239591e-09 9.739048353290759019e-01
2.620329422801973124e+03 6.869823025136808781e+01 2.247309990250891121e-02 1.162365045676140435e-01 1.079706688287374559e-02 1.904726997613239591e-09 9.739048353290759019e-01
2.620420007438457105e+03 6.889145474506109679e+01 2.247310178823705429e-02 1.162355096150985007e-01 1.080307042402359544e-02 1.904726997611575717e-09 9.739033488387505155e-01
2.624367904355208793e+03 6.853392870442003471e+01 2.247310452417540516e-02 1.162365931548464404e-01 1.052721478327228559e-02 1.904726997611960769e-09 9.739034128812198432e-01
2.621404007118686877e+03 6.865065263107405258e+01 2.247308442456183442e-02 1.162353904210261663e-01 1.050948547477403676e-02 1.904726997612906237e-09 9.739000827062682664e-01
2.619813891005065670e+03 6.880491562551398488e+01 2.247308921603289808e-02 1.162366249999413348e-01 1.046623689558464319e-02 1.904726997611956634e-09 9.739025804233527595e-01
2.619790530860545914e+03 6.883254425449993619e+01 2.247309800851989003e-02 1.162370757328259341e-01 1.057765656503388725e-02 1.904726997612467831e-09 9.739078929723354872e-01
2.621237833759643763e+03 6.898814554000303190e+01 2.247310379254823312e-02 1.162363952735986361e-01 1.036642051631427378e-02 1.904726997614184645e-09 9.739102618526362942e-01
2.620742709962039498e+03 6.896037897188453769e+01 2.247310573779712564e-02 1.162353010241787693e-01 1.019218291316580094e-02 1.904726997614946478e-09 9.739073365123341874e-01
2.620775275495567257e+03 6.896171311906736889e+01 2.247310900287145807e-02 1.162364799582249336e-01 1.014455221637241590e-02 1.904726997615554042e-09 9.739064199620163231e-01
2.620775275495567257e+03 6.896171311906736889e+01 2.247310900287145807e-02 1.162364799582249336e-01 1.014455221637241590e-02 1.904726997615554042e-09 9.739064199620163231e-01
2.620775275495567257e+03 6.896171311906736889e+01 2.247310900287145807e-02 1.162364799582249336e-01 1.014455221637241590e-02 1.904726997615554042e-09 9.739064199620163231e-01
2.620164782352868315e+03 6.890318618028310027e+01 2.247312007982668267e-02 1.162364542409636686e-01 1.025748046963812464e-02 1.904726997614520480e-09 9.739057139160405274e-01
2.620164782352868315e+03 6.890318618028310027e+01 2.247312007982668267e-02 1.162364542409636686e-01 1.025748046963812464e-02 1.904726997614520480e-09 9.739057139160405274e-01
2.620164782352868315e+03 6.890318618028310027e+01 2.247312007982668267e-02 1.162364542409636686e-01 1.025748046963812464e-02 1.904726997614520480e-09 9.739057139160405274e-01
2.620202111751220855e+03 6.876291248584561799e+01 2.247311970585181770e-02 1.162351577913864342e-01 1.032487314109056115e-02 1.904726997615769936e-09 9.739029482427229434e-01
2.620721374812865633e+03 6.869090376520397001e+01 2.247313113421008784e-02 1.162359665587043706e-01 1.050669249132719571e-02 1.904726997613699503e-09 9.739017533402694049e-01
2.620322920928532312e+03 6.884281824260636995e+01 2.247313205698755686e-02 1.162367363461875025e-01 1.002984392784186073e-02 1.904726997614229726e-09 9.739037200959768104e-01
2.620004369854865217e+03 6.883703620413848512e+01 2.247312705338446598e-02 1.162358041327743313e-01 1.022064813166187296e-02 1.904726997616185594e-09 9.739075460053535638e-01
2.620741568302744327e+03 6.896000165843099694e+01 2.247313020333899583e-02 1.162363095620412429e-01 1.019987024323837019e-02 1.904726997615069314e-09 9.739064123691002495e-01
2.620741568302744327e+03 6.896000165843099694e+01 2.247313020333899583e-02 1.162363095620412429e-01 1.019987024323837019e-02 1.904726997615069314e-09 9.739064123691002495e-01
2.621732371187500121e+03 6.901129768539550469e+01 2.247311441351534586e-02 1.162375730444260985e-01 1.039970816679524658e-02 1.904726997611657194e-09 9.739083714478082854e-01
2.621247074808201432e+03 6.898863038245576718e+01 2.247311987044444195e-02 1.162366214254160618e-01 1.036749692488479237e-02 1.904726997610483425e-09 9.739116689904349089e-01
2.621235579397790843e+03 6.899445851892760118e+01 2.247311055808743838e-02 1.162359083105996005e-01 1.011731612020116966e-02 1.904726997609175239e-09 9.739108954257700290e-01
2.620312188361831886e+03 6.891259332819448957e+01 2.247310382481947783e-02 1.162364168464443126e-01 1.013037268821800896e-02 1.904726997608425400e-09 9.739109399259834321e-01
2.621148394508101319e+03 6.872657795339229381e+01 2.247310682467488011e-02 1.162368482325711050e-01 1.010197013305190981e-02 1.904726997608446493e-09 9.739129250204786592e-01
2.621148394508101319e+03 6.872657795339229381e+01 2.247310682467488011e-02 1.162368482325711050e-01 1.010197013305190981e-02 1.904726997608446493e-09 9.739129250204786592e-01
2.620213912553967475e+03 6.875699253845763792e+01 2.247310630667708614e-02 1.162381130990789990e-01 1.033729032923054805e-02 1.904726997609035445e-09 9.739180697517625385e-01
2.620213912553967475e+03 6.875699253845763792e+01 2.247310630667708614e-02 1.162381130990789990e-01 1.033729032923054805e-02 1.904726997609035445e-09 9.739180697517625385e-01
2.620213912553967475e+03 6.875699253845763792e+01 2.247310630667708614e-02 1.162381130990789990e-01 1.033729032923054805e-02 1.904726997609035445e-09 9.739180697517625385e-01
2.620146567717236849e+03 6.874027687208162263e+01 2.247309499336437588e-02 1.162368465683025209e-01 1.048839780355513215e-02 1.904726997607914615e-09 9.739227512768502404e-01
2.620146567717236849e+03 6.874027687208162263e+01 2.247309499336437588e-02 1.162368465683025209e-01 1.048839780355513215e-02 1.904726997607914615e-09 9.739227512768502404e-01
2.619807791693300715e+03 6.882257492759013928e+01 2.247310183926649191e-02 1.162361948440744364e-01 1.071069351669778034e-02 1.904726997607058897e-09 9.739209558712316195e-01
2.620086390629352536e+03 6.882194945705391831e+01 2.247308990092851747e-02 1.162362349493096525e-01 1.095028772983256890e-02 1.904726997606148585e-09 9.739148984614535154e-01
2.625093277827385918e+03 6.906045553580662499e+01 2.247308655095366439e-02 1.162366211883479328e-01 1.107148042062536600e-02 1.904726997605109646e-09 9.739186622971587326e-01
2.625093277827385918e+03 6.906045553580662499e+01 2.247308655095366439e-02 1.162366211883479328e-01 1.107148042062536600e-02 1.904726997605109646e-09 9.739186622971587326e-01
2.625093277827385918e+03 6.906045553580662499e+01 2.247308655095366439e-02 1.162366211883479328e-01 1.107148042062536600e-02 1.904726997605109646e-09 9.739186622971587326e-01
2.625093277827385918e+03 6.906045553580662499e+01 2.247308655095366439e-02 1.162366211883479328e-01 1.107148042062536600e-02 1.904726997605109646e-09 9.739186622971587326e-01
2.621737891291906635e+03 6.895408445693598765e+01 2.247308363845313198e-02 1.162367655071885192e-01 1.094351013027519692e-02 1.904726997603275787e-09 9.739177342183504837e-01
2.621737891291906635e+03 6.895408445693598765e+01 2.247308363845313198e-02 1.162367655071885192e-01 1.094351013027519692e-02 1.904726997603275787e-09 9.739177342183504837e-01
2.621748205323337061e+03 6.893450252889623187e+01 2.247308849662321001e-02 1.162372474525171923e-01 1.106553083512609378e-02 1.904726997604667104e-09 9.739203053013458788e-01
2.619825373045628112e+03 6.884623158287602962e+01 2.247308797602101671e-02 1.162387938346187283e-01 1.058098883290884210e-02 1.904726997606443888e-09 9.739213245341534764e-01
2.621010177026058955e+03 6.869884731955072255e+01 2.247309179005949065e-02 1.162405313185004008e-01 1.029431086314659856e-02 1.904726997604815170e-09 9.739244834755305114e-01
2.619844517372307564e+03 6.881090570319821609e+01 2.247308951088673387e-02 1.162388519728192043e-01 1.038631231170863284e-02 1.904726997606793786e-09 9.739282184801446585e-01
2.619844517372307564e+03 6.881090570319821609e+01 2.247308951088673387e-02 1.162388519728192043e-01 1.038631231170863284e-02 1.904726997606793786e-09 9.739282184801446585e-01
2.619844517372307564e+03 6.881090570319821609e+01 2.247308951088673387e-02 1.162388519728192043e-01 1.038631231170863284e-02 1.904726997606793786e-09 9.739282184801446585e-01
2.620129852972868775e+03 6.889655183288971330e+01 2.247307584102164330e-02 1.162371811241252606e-01 1.021831934912845880e-02 1.904726997608701678e-09 9.739307406098582920e-01
2.619983151479079424e+03 6.887917706340007840e+01 2.247308216918765186e-02 1.162367611426786546e-01 1.031872225849549130e-02 1.904726997612489751e-09 9.739246492132355160e-01
2.619983151479079424e+03 6.887917706340007840e+01 2.247308216918765186e-02 1.162367611426786546e-01 1.031872225849549130e-02 1.904726997612489751e-09 9.739246492132355160e-01
2.620239937214182191e+03 6.877991093011887358e+01 2.247308195086990951e-02 1.162365707673264359e-01 1.022321394539455440e-02 1.904726997614029962e-09 9.739267427751815420e-01
2.620042859888591011e+03 6.888743172124891601e+01 2.247308235402054738e-02 1.162354022897618550e-01 1.027411419145491181e-02 1.904726997615823703e-09 9.739305283687651471e-01
2.621267150783990019e+03 6.898214876328762557e+01 2.247307391148268066e-02 1.162363341158985514e-01 1.050725990134560202e-02 1.904726997615046567e-09 9.739348623090778867e-01
2.622117180695352999e+03 6.903213636328500513e+01 2.247307190805912860e-02 1.162350500255969754e-01 1.039237876838617659e-02 1.904726997614081247e-09 9.739387808749762065e-01
2.619873412543135601e+03 6.884733957836554907e+01 2.247306506256345829e-02 1.162331265743849901e-01 1.033247701237481782e-02 1.904726997610425109e-09 9.739369492230245395e-01
2.619873412543135601e+03 6.884733957836554907e+01 2.247306506256345829e-02 1.162331265743849901e-01 1.033247701237481782e-02 1.904726997610425109e-09 9.739369492230245395e-01
2.619873412543135601e+03 6.884733957836554907e+01 2.247306506256345829e-02 1.162331265743849901e-01 1.033247701237481782e-02 1.904726997610425109e-09 9.739369492230245395e-01
2.619873412543135601e+03 6.884733957836554907e+01 2.247306506256345829e-02 1.162331265743849901e-01 1.033247701237481782e-02 1.904726997610425109e-09 9.739369492230245395e-01
2.620786436582618535e+03 6.895430760254969016e+01 2.247306726095274834e-02 1.162330706162201105e-01 1.051900312234190643e-02 1.904726997612192380e-09 9.739352128418048427e-01
2.620786436582618535e+03 6.895430760254969016e+01 2.247306726095274834e-02 1.162330706162201105e-01 1.051900312234190643e-02 1.904726997612192380e-09 9.739352128418048427e-01
2.619868155120380379e+03 6.882818873883016408e+01 2.247306729601552394e-02 1.162324324756303373e-01 1.034167931643737229e-02 1.904726997608688857e-09 9.739324230002802674e-01
2.619797113349187384e+03 6.879673511910125683e+01 2.247306564703144965e-02 1.162326389699055301e-01 1.051505144766124236e-02 1.904726997607854231e-09 9.739295737357498428e-01
2.619832068546270420e+03 6.883020443317415982e+01 2.247305789085559183e-02 1.162318011862679412e-01 1.038603658497019334e-02 1.904726997606968321e-09 9.739277507153600855e-01
2.620747390345525673e+03 6.875447169417532223e+01 2.247303412397670327e-02 1.162306394860553038e-01 1.012735964283834229e-02 1.904726997606662678e-09 9.739317573733555777e-01
2.620747390345525673e+03 6.875447169417532223e+01 2.247303412397670327e-02 1.162306394860553038e-01 1.012735964283834229e-02 1.904726997606662678e-09 9.739317573733555777e-01
2.622226200647676251e+03 6.869547548443232188e+01 2.247302667891060493e-02 1.162310868475990300e-01 9.971305447663546609e-03 1.904726997606524952e-09 9.739355720996899501e-01
2.623610173480708909e+03 6.867647470938459264e+01 2.247302052850620041e-02 1.162297129033525028e-01 9.766790438153358234e-03 1.904726997607379430e-09 9.739239643602212171e-01
2.623610173480708909e+03 6.867647470938459264e+01 2.247302052850620041e-02 1.162297129033525028e-01 9.766790438153358234e-03 1.904726997607379430e-09 9.739239643602212171e-01
2.625019635980807834e+03 6.864010821323611822e+01 2.247301721517338743e-02 1.162277428600554940e-01 9.698271870661523408e-03 1.904726997602676081e-09 9.739283250146478776e-01
2.625019635980807834e+03 6.864010821323611822e+01 2.247301721517338743e-02 1.162277428600554940e-01 9.698271870661523408e-03 1.904726997602676081e-09 9.739283250146478776e-01
2.625019635980807834e+03 6.864010821323611822e+01 2.247301721517338743e-02 1.162277428600554940e-01 9.698271870661523408e-03 1.904726997602676081e-09 9.739283250146478776e-01
2.625019635980807834e+03 6.864010821323611822e+01 2.247301721517338743e-02 1.162277428600554940e-01 9.698271870661523408e-03 1.904726997602676081e-09 9.739283250146478776e-01
2.624369213870281783e+03 6.862658059695546342e+01 2.247301479871784483e-02 1.162266964690978621e-01 9.890745558192347645e-03 1.904726997601626388e-09 9.739270375022678339e-01
2.624369213870281783e+03 6.862658059695546342e+01 2.247301479871784483e-02 1.162266964690978621e-01 9.890745558192347645e-03 1.904726997601626388e-09 9.739270375022678339e-01
2.624369213870281783e+03 6.862658059695546342e+01 2.247301479871784483e-02 1.162266964690978621e-01 9.890745558192347645e-03 1.904726997601626388e-09 9.739270375022678339e-01
2.624369213870281783e+03 6.862658059695546342e+01 2.247301479871784483e-02 1.162266964690978621e-01 9.890745558192347645e-03 1.904726997601626388e-09 9.739270375022678339e-01
2.620909770883965848e+03 6.885276192315107835e+01 2.247301414226065067e-02 1.162270764148610885e-01 9.803687888501080167e-03 1.904726997602397734e-09 9.739298355473499091e-01
2.621710331128268990e+03 6.895168685420917143e+01 2.247300622611006840e-02 1.162255604524436159e-01 9.544447302890226095e-03 1.904726997601910939e-09 9.739286970679613686e-01
2.621710331128268990e+03 6.895168685420917143e+01 2.247300622611006840e-02 1.162255604524436159e-01 9.544447302890226095e-03 1.904726997601910939e-09 9.739286970679613686e-01
2.622530962829366217e+03 6.890644507661026807e+01 2.247299016624155349e-02 1.162243037302617965e-01 9.330393398674238781e-03 1.904726997607071718e-09 9.739238671180929785e-01
2.622176390564842222e+03 6.899356585444056122e+01 2.247299217240333186e-02 1.162239279322884455e-01 9.478519832156646896e-03 1.904726997606316503e-09 9.739219398134937311e-01
2.623743340495349912e+03 6.897172019233181572e+01 2.247299903923342945e-02 1.162219189741720698e-01 9.065588858227944732e-03 1.904726997610950368e-09 9.739226404251750679e-01
2.624439413897567192e+03 6.900413212970623533e+01 2.247300720583441519e-02 1.162211613854411685e-01 8.945268867052510661e-03 1.904726997614052709e-09 9.739212817703020164e-01
2.624439413897567192e+03 6.900413212970623533e+01 2.247300720583441519e-02 1.162211613854411685e-01 8.945268867052510661e-03 1.904726997614052709e-09 9.739212817703020164e-01
2.624408376852051333e+03 6.906330930199467844e+01 2.247302651103006213e-02 1.162222442993047500e-01 9.042813648843978785e-03 1.904726997613532826e-09 9.739237740983697211e-01
2.624264329046382500e+03 6.885490671772994631e+01 2.247302065768342835e-02 1.162246224850845971e-01 9.084555516089953126e-03 1.904726997615460571e-09 9.739268483122205389e-01
2.623372935308336764e+03 6.876954716344749841e+01 2.247301309148967696e-02 1.162257239574804868e-01 9.450021654074521396e-03 1.904726997611722955e-09 9.739277746441066252e-01
2.622401852455644985e+03 6.879434443621074990e+01 2.247302127651290560e-02 1.162278728267938238e-01 9.557802260111896223e-03 1.904726997611405731e-09 9.739295973713323340e-01
2.622401852455644985e+03 6.879434443621074990e+01 2.247302127651290560e-02 1.162278728267938238e-01 9.557802260111896223e-03 1.904726997611405731e-09 9.739295973713323340e-01
2.620840946586710288e+03 6.891416620325385622e+01 2.247301771623625918e-02 1.162283914061798124e-01 9.810276140528007352e-03 1.904726997613964201e-09 9.739288933816414584e-01
2.620840946586710288e+03 6.891416620325385622e+01 2.247301771623625918e-02 1.162283914061798124e-01 9.810276140528007352e-03 1.904726997613964201e-09 9.739288933816414584e-01
2.620840946586710288e+03 6.891416620325385622e+01 2.247301771623625918e-02 1.162283914061798124e-01 9.810276140528007352e-03 1.904726997613964201e-09 9.739288933816414584e-01
2.621200793886845076e+03 6.891599168318381885e+01 2.247301034392956698e-02 1.162305897457533016e-01 9.674848468695826723e-03 1.904726997614460923e-09 9.739292734225826198e-01
2.621193562872157599e+03 6.894517095712402011e+01 2.247300539665898420e-02 1.162305825650134378e-01 9.715895748817279451e-03 1.904726997610659201e-09 9.739311559748993208e-01
2.620581362114356580e+03 6.894529575976703484e+01 2.247300846162694765e-02 1.162307241380937800e-01 1.010037891041722265e-02 1.904726997613014598e-09 9.739291630447948211e-01
2.621112146365545414e+03 6.895876046284234917e+01 2.247300982943394726e-02 1.162313555656318553e-01 9.794287108903187294e-03 1.904726997612869841e-09 9.739298679658326963e-01
2.622833075616865699e+03 6.907146868457176936e+01 2.247300254145801271e-02 1.162311951995727427e-01 9.689675077376651985e-03 1.904726997609171516e-09 9.739226215292495770e-01
2.622530229979994147e+03 6.891005779675988663e+01 2.247300418785033727e-02 1.162315732189264095e-01 9.319344982719610787e-03 1.904726997607119281e-09 9.739195510404230482e-01
2.623208789869464908e+03 6.908700636932371708e+01 2.247299909358409578e-02 1.162319642684490895e-01 9.645016921588357023e-03 1.904726997604480575e-09 9.739183342433955781e-01
2.622418910398482240e+03 6.894295467316139536e+01 2.247301221351975797e-02 1.162294214037537521e-01 9.340560054416614799e-03 1.904726997603815522e-09 9.739149039129920693e-01
2.623225609575890303e+03 6.877848674356933145e+01 2.247300835792263515e-02 1.162283259031594990e-01 9.441434590848328881e-03 1.904726997606428586e-09 9.739111111556634226e-01
2.622039174063848350e+03 6.887274782775554627e+01 2.247300508175879494e-02 1.162282013226808575e-01 9.469730137063904485e-03 1.904726997603880042e-09 9.739150595465382310e-01
2.622039174063848350e+03 6.887274782775554627e+01 2.247300508175879494e-02 1.162282013226808575e-01 9.469730137063904485e-03 1.904726997603880042e-09 9.739150595465382310e-01
2.622039174063848350e+03 6.887274782775554627e+01 2.247300508175879494e-02 1.162282013226808575e-01 9.469730137063904485e-03 1.904726997603880042e-09 9.739150595465382310e-01
2.622039174063848350e+03 6.887274782775554627e+01 2.247300508175879494e-02 1.162282013226808575e-01 9.469730137063904485e-03 1.904726997603880042e-09 9.739150595465382310e-01
